series,indicator_en,indicator_zh,kind,year,value,unit,scope,source_id,source_name,locator,link,evidence,note
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2012,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2013,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2014,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2015,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2016,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2017,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2018,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2019,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2020,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2021,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2022,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2023,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2024,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_pumped_storage,Capacity: Pumped storage,裝置容量：抽蓄水力,history,2025,2.602,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 抽蓄水力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_renewables,Renewable capacity (total),再生能源裝置容量合計,target,2030,47.229,GW,Taiwan (national),moea_psd_fy2024,"MOEA, supply-demand report 113年度 (FY2024)","Table 3-1, p. 19 (PDF p. 23)",https://data.gov.tw/dataset/16437,downloaded,2024 actual 21.099 GW
capacity_renewables,Renewable capacity (total),再生能源裝置容量合計,target,2032,51.999,GW,Taiwan (national),moea_psd_fy2024,"MOEA, supply-demand report 113年度 (FY2024)","Table 3-1, p. 19 (PDF p. 23)",https://data.gov.tw/dataset/16437,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2005,0.001,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2006,0.0014,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2007,0.0024,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2008,0.0056,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2009,0.0095,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2010,0.0346,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2011,0.1299,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2012,0.2313,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2013,0.4099,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2014,0.636,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2015,0.8843,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2016,1.2451,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2017,1.7677,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2018,2.7381,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2019,4.1495,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2020,5.8172,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2021,7.7002,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2022,9.7237,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2023,12.4177,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2024,14.2811,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Capacity: Solar PV,裝置容量：太陽光電,history,2025,15.474,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_太陽光電_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_solar,Solar PV capacity,太陽光電裝置容量,target,2030,31.2,GW,Taiwan (national),moea_psd_fy2024,"MOEA, supply-demand report 113年度 (FY2024)","Table 3-1, p. 19 (PDF p. 23)",https://data.gov.tw/dataset/16437,downloaded,2024 actual 14.3 GW
capacity_solar,Solar PV capacity,太陽光電裝置容量,target,2032,32.7,GW,Taiwan (national),moea_psd_fy2024,"MOEA, supply-demand report 113年度 (FY2024)","Table 3-1, p. 19 (PDF p. 23)",https://data.gov.tw/dataset/16437,downloaded,
capacity_total,Installed capacity,裝置容量,history,2005,43.1374,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2006,45.0205,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2007,45.8486,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2008,46.3246,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2009,47.921,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2010,48.8435,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2011,48.7532,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2012,48.3791,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2013,48.7988,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2014,48.4128,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2015,48.6655,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2016,49.5794,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2017,49.2859,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2018,52.6658,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2019,56.1385,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2020,57.8219,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2021,59.4007,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2022,61.9426,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2023,64.044,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2024,66.7886,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_total,Installed capacity,裝置容量,history,2025,69.8585,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 總發電裝置容量_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,Includes self-generation
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2005,0.5838,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2006,0.6095,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2007,0.6225,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2008,0.6225,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2009,0.6225,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2010,0.6225,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2011,0.6244,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2012,0.6291,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2013,0.6291,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2014,0.6291,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2015,0.6291,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2016,0.6291,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2017,0.6291,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2018,0.6319,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2019,0.6319,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2020,0.6319,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2021,0.6319,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2022,0.6319,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2023,0.6665,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2024,0.6665,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_waste,Capacity: Waste,裝置容量：廢棄物,history,2025,0.6645,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_廢棄物_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2005,0.0239,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2006,0.102,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2007,0.186,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2008,0.2504,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2009,0.3743,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2010,0.4759,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2011,0.5227,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2012,0.571,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2013,0.6142,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2014,0.6372,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2015,0.6467,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2016,0.6821,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2017,0.6924,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2018,0.7132,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2019,0.8452,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2020,0.9371,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2021,1.0942,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2022,1.5811,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2023,2.6774,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2024,3.905,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
capacity_wind,Capacity: Wind,裝置容量：風力,history,2025,4.5172,GW,Taiwan (national),moeaea_capacity_annual,"Energy Administration, 發電裝置容量年資料 (annual capacity)",column 再生能源_風力_全國(統計數值),https://data.gov.tw/dataset/16480,downloaded,
co2_fuel_combustion,CO2 from fuel combustion (all sectors),燃料燃燒二氧化碳排放量,history,2005,247.9561,Mt,Taiwan (national),moeaea_indicators_annual,"Energy Administration, 能源指標年資料 (annual energy indicators)",column 燃料燃燒二氧化碳排放量(百萬公噸),https://data.gov.tw/dataset/8308,downloaded,
co2_fuel_combustion,CO2 from fuel combustion (all sectors),燃料燃燒二氧化碳排放量,history,2006,255.3301,Mt,Taiwan (national),moeaea_indicators_annual,"Energy Administration, 能源指標年資料 (annual energy indicators)",column 燃料燃燒二氧化碳排放量(百萬公噸),https://data.gov.tw/dataset/8308,downloaded,
co2_fuel_combustion,CO2 from fuel combustion (all sectors),燃料燃燒二氧化碳排放量,history,2007,259.2146,Mt,Taiwan (national),moeaea_indicators_annual,"Energy Administration, 能源指標年資料 (annual energy indicators)",column 燃料燃燒二氧化碳排放量(百萬公噸),https://data.gov.tw/dataset/8308,downloaded,
